id,review_1st,review_2nd,description_1st,description_2nd,overview_1st,overview_2nd,country,language,director,votes,reviews_from_critics,popularity,genre_1,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6
tt0151137,1.9020674,9.94863,20.532385,-4.083253,9.757129,3.1162052,"France, Czech Republic, USA","English, Latin",Luc Besson,6.300000000000001,116.0,9.471838,Adventure,tt0100263,tt0120657,,,,
tt0086397,3.8691375,10.712776,20.814728,-1.60014,11.344738,0.050967056,USA,"English, Spanish",Michael Ritchie,5.75,11.0,3.278056,Comedy,tt0090856,,,,,
tt0091867,2.3725803,11.740228,18.51674,-5.5983777,12.615922,3.5077496,UK,"English, Italian",James Ivory,7.1,66.0,6.175166,Drama,tt0106226,,,,,
tt0131449,4.9037256,11.390322,20.654493,-3.8103259,13.552465,1.5428691,USA,English,Chris Munger,4.7,27.0,0.040326,Horror,tt0075809,tt0075261,tt0353489,,,
tt0475390,3.4225574,9.735822,20.192295,-5.4379745,13.385257,0.35853684,USA,English,Bruce Leddy,4.699999999999999,21.0,1.250767,Comedy,tt0479965,,,,,
tt0976216,-0.28581217,10.818662,17.769367,-4.0293694,10.453508,4.8295245,Greece,Greek,"Vladimiros Kiriakidis, Efi Mouriki",5.5,1.0,0.258855,Comedy,,,,,,
tt0067306,3.6021664,9.765013,18.746992,-3.5737264,9.62191,3.21309,"UK, Denmark",English,Peter Brook,7.6,9.0,0.187901,Drama,,,,,,
tt0052846,3.908493,9.18131,19.903109,-1.5365685,9.0632515,0.83702534,USA,English,Ray Kellogg,3.9,51.0,1.847223,Horror,tt0052969,,,,,
tt0446747,3.6161397,13.019907,18.912123,-4.222692,11.472512,4.5702257,USA,English,Andrew Bujalski,6.4,55.0,0.3671,Comedy,,,,,,
tt0033870,1.7226802,10.57826,22.096651,-1.9213204,11.398132,0.0062966277,USA,English,John Huston,7.9,134.0,5.7825440000000015,Film-Noir,tt0041959,,,,,
tt0460898,0.25065127,11.196841,19.81392,-5.7197924,10.963033,4.2257347,USA,English,Jonathan Yudis,5.05,49.0,1.05556,Comedy,tt0094057,tt0124819,tt0095583,tt0083624,tt0051196,tt0082966
tt0256276,1.8409455,11.600069,20.13632,-5.218709,11.709001,3.7449446,"USA, UK","English, French",Neil LaBute,6.4,97.0,4.439325,Drama,tt0119361,tt0377107,,,,
tt0081248,6.3020434,11.03824,19.690508,-0.56011647,9.386709,0.4981444,Italy,Italian,Andrea Bianchi,5.5,104.0,2.364193,Horror,tt0082479,tt0082966,,,,
tt0473308,1.2892196,10.921138,20.297318,-5.1811047,13.684919,1.6948763,USA,English,Adrienne Shelly,6.8,178.0,11.276024,Comedy,tt0426931,,,,,
tt0338466,1.9910458,10.884848,19.035824,-3.6928258,11.956765,3.7844806,USA,English,"Bobby Farrelly, Peter Farrelly",5.4,126.0,6.96675,Comedy,,,,,,
tt0094713,5.8153234,12.983167,18.65415,-4.87777,11.241022,1.927586,France,French,Jérôme Boivin,6.65,26.0,0.005568,Comedy,,,,,,
tt0091213,3.4994648,11.820074,20.117697,-3.801768,13.104943,1.7646052,"USA, UK",English,Penelope Spheeris,2.35,12.0,0.097881,Action,,,,,,
tt0006206,6.032124,9.72216,18.68312,-2.1766725,10.965993,-0.41957515,France,French,Louis Feuillade,7.05,53.0,1.024098,Action,,,,,,
tt0428649,1.176003,11.047544,20.933344,-4.68209,11.515986,4.3238378,USA,"English, French, German",Caveh Zahedi,6.15,41.0,1.650461,Biography,,,,,,
tt0337717,1.79844,10.9800005,18.922262,-4.760114,11.863292,3.3198411,USA,English,Geoffrey Schaaf,4.25,2.0,0.422043,Thriller,tt0112365,,,,,
tt0274407,2.0028331,10.473163,17.108175,-3.003419,11.30689,4.175782,"Italy, France, Spain, UK, Romania","English, French, Italian, Spanish",Franco Zeffirelli,6.2,32.0,1.115895,Biography,tt0084821,,,,,
tt0033173,4.9828687,11.758194,20.305859,-4.6192884,11.856191,3.1304247,USA,English,George Abbott,5.55,13.0,1.007377,Comedy,tt0047191,,,,,
tt0114168,3.2580805,10.96502,20.842651,-3.3217375,12.401198,1.167782,USA,English,Victor Salva,6.449999999999999,36.0,12.133094,Drama,tt0144117,tt0438315,,,,
tt0072435,1.4356217,10.767166,19.505615,-4.7924333,12.19414,3.7581108,USA,English,Jan Troell,6.1,11.0,0.864361,Drama,tt0062089,tt0071824,tt0067004,,,
tt0036022,4.8272376,13.9893055,19.437094,-2.650583,11.37212,2.7421525,USA,"English, Spanish",Clarence Brown,6.75,15.0,0.8147270000000001,Comedy,tt0023241,,,,,
tt0084814,4.0309677,11.015863,22.579948,-2.6938674,9.7709055,1.5818359,"UK, USA",English,Blake Edwards,4.95,30.0,4.918228,Comedy,tt0085384,,,,,
tt0116851,2.4828486,13.226335,18.59044,-5.605123,10.180152,4.915431,Iran,Persian,Dariush Mehrjui,7.15,25.0,0.465891,Drama,,,,,,
tt0095082,3.4353523,11.208264,19.085651,-2.4268284,11.01513,2.2908757,USA,English,John Sayles,7.35,45.0,4.8616980000000005,Drama,,,,,,
tt0074870,4.0391927,11.269455,20.34259,-5.173636,12.731233,2.0732577,"West Germany, France",German,Éric Rohmer,6.65,17.0,1.559108,Drama,tt0080728,tt0114266,,,,
tt0130121,2.416521,12.501293,19.635662,-3.9567764,13.568411,1.8097118,"UK, USA",English,Kelly Makin,5.55,93.0,6.951414,Comedy,tt0113986,,,,,
tt0388838,2.2534878,14.356108,20.943493,-3.8190155,13.491144,2.24336,"France, Canada, UK","French, English, Cantonese",Olivier Assayas,6.75,83.0,2.767142,Drama,,,,,,
tt0371246,3.3323247,11.010241,20.470377,-3.464085,12.2682295,3.1775665,USA,"English, Spanish",James L. Brooks,6.1,130.0,11.202764,Comedy,tt0389860,tt0305224,,,,
tt0041247,6.181705,12.175922,18.837921,-1.3173556,9.696685,2.1020474,UK,English,David MacDonald,6.05,2.0,0.741268,Action,tt0037386,,,,,
tt0104291,3.8427415,9.870859,17.808458,-0.4999331,9.710248,1.5814983,USA,English,Steve Miner,6.15,22.0,5.050509,Drama,tt0104714,,,,,
tt0039820,0.7029676,12.830941,22.54824,-2.4834633,11.440015,-0.67082316,USA,English,William Berke,4.8,9.0,0.16192,Crime,tt0039881,tt0041523,,,,
tt0179473,3.6874826,12.20308,20.911894,-1.2538298,10.743398,2.6594694,USA,English,Dwight Yoakam,4.6,12.0,0.7016939999999999,Drama,tt0223954,,,,,
tt0423382,2.2092037,12.979505,19.890852,-3.884351,13.346236,1.9147115,Sweden,Swedish,Ulf Malmros,6.5,4.0,0.635704,Comedy,tt0339230,,,,,
tt0120265,2.230012,13.231407,21.67155,-3.007733,11.89838,4.5450606,"Iran, France",Persian,Abbas Kiarostami,7.4,102.0,7.894941,Drama,,,,,,
tt0072204,3.0371706,12.528756,17.550144,-0.8595717,10.521924,3.4491646,"France, Italy","French, English",Alain Resnais,6.449999999999999,21.0,0.398914,Biography,,,,,,
tt0436854,2.231237,14.320892,18.716625,-4.806997,12.107223,2.904902,"Kazakhstan, Russia, Germany, Poland, Switzerland, Italy","Kazakh, Russian",Sergei Dvortsevoy,6.3,99.0,1.792689,Comedy,,,,,,
tt0120681,3.6734776,10.947649,22.363066,-1.9949385,11.1926,3.2720797,"USA, Czech Republic, UK",English,"Albert Hughes, Allen Hughes",6.699999999999999,181.0,7.790139999999999,Horror,tt0363988,tt0375920,,,,
tt0031677,5.0853353,9.733329,22.242998,-1.882145,9.854823,1.3953755,USA,English,Herbert I. Leeds,6.7,7.0,0.224115,Crime,,,,,,
tt0097883,4.1103234,13.596459,19.704702,0.1304015,7.9844904,0.9843271,"USA, Canada",English,Michael Anderson,5.4,39.0,2.742085,Drama,tt0325596,,,,,
tt0418110,3.0519512,11.730148,20.702574,-2.1939025,10.051401,2.786928,"Italy, France, UK","Italian, English, French",Michele Placido,7.25,47.0,4.387586,Crime,,,,,,
tt0083833,1.4981503,12.310553,19.642471,-3.1173108,11.685897,2.1904788,USA,English,Barry Levinson,7.0,50.0,5.077092,Comedy,,,,,,
tt0081420,4.224821,13.400126,20.136883,-5.3977084,13.209618,0.26600656,USA,English,John Sayles,6.2,20.0,0.492593,Drama,,,,,,
tt0068309,3.472023,10.59554,20.115463,-3.5720625,10.713369,3.6543283,USA,English,Martin Scorsese,6.0,40.0,5.070135,Crime,tt0063803,tt0119485,tt0088680,tt0106226,,
tt0041207,3.3885677,10.43331,21.64392,-0.6975291,8.94747,1.4378754,USA,"English, Spanish","Robert Z. Leonard, Vincente Minnelli",6.199999999999999,15.0,0.844059,Crime,,,,,,
tt0365125,4.238682,11.90549,20.53015,-4.333596,12.438377,3.787752,USA,English,John Waters,5.25,87.0,7.665431,Comedy,tt0111127,tt0067454,tt0064683,,,
tt0040500,0.69260114,12.690014,19.859684,-1.5091163,9.281233,1.1139301,USA,English,Lewis D. Collins,2.25,11.0,0.2250079999999999,Action,tt0088925,,,,,
tt0380249,1.2672875,11.2836,17.78573,-2.4424722,9.811039,3.5753093,Serbia,Serbian,Uros Stojanovic,6.5,28.0,1.836576,Comedy,,,,,,
tt0120484,2.9807703,10.882844,19.266413,-2.6619854,11.693055,2.1376772,USA,English,Frank Coraci,6.0,90.0,9.461823,Comedy,tt0116483,tt0120888,tt0389860,tt0305224,tt0364725,
tt0073768,0.40832582,11.224388,21.916044,-1.5861558,10.781688,1.3101948,USA,"English, German, Swedish, American Sign Language",Russ Meyer,6.2,40.0,4.363355,Comedy,,,,,,
tt0094059,3.5132961,11.288198,18.41406,-0.8099722,8.863042,2.1081955,Italy,English,Bruno Mattei,5.449999999999999,31.0,0.51686,Action,,,,,,
tt0120257,2.7213464,12.388002,17.956005,-3.2960353,10.1454525,4.812032,"UK, USA",English,Beeban Kidron,6.65,22.0,9.688237,Drama,,,,,,
tt0045808,3.2010596,11.621617,18.282848,-5.2579904,13.061361,0.49748617,UK,English,Henry Cornelius,6.699999999999999,20.0,1.152132,Comedy,tt0046436,tt0046921,tt0035429,,,
tt0050562,4.667922,13.547864,18.37377,-0.6377226,9.409239,1.9998602,USA,English,Josef von Sternberg,5.45,23.0,0.8369610000000001,Action,tt0045919,tt0047889,tt0049092,,,
tt0090056,4.1250634,11.359902,20.134716,0.32609898,8.526192,1.106332,USA,"English, Russian",John Landis,6.2,38.0,6.310054,Adventure,tt0097366,tt0085995,tt0095253,tt0095188,,
tt0308443,2.5453086,11.797858,19.198154,-2.6736667,10.482432,3.5247698,USA,English,Sydney J. Bartholomew Jr.,3.45,2.0,0.719194,Adventure,,,,,,
tt0449951,2.981474,15.074045,22.308306,-2.7608726,10.201182,4.649878,India,Tamil,A.R. Murugadoss,7.05,4.0,0.802284,Action,,,,,,
tt0111464,2.7045925,10.523805,22.16689,-3.7579503,12.394549,0.32789552,USA,English,James Merendino,3.5,7.0,1.011702,Horror,,,,,,
tt0102803,2.3867319,9.6865015,19.201998,-0.05592033,8.359036,2.118131,USA,"English, German",Joe Johnston,6.4,105.0,10.536644,Action,,,,,,
tt0494238,2.9742975,13.436309,20.661377,-4.346316,13.166416,1.2356153,"Germany, UK, USA, Italy",English,Iain Softley,6.05,164.0,13.570926,Adventure,tt0760329,tt0406375,tt0396752,tt0970411,,
tt0377834,2.9392188,12.025769,19.295855,-2.7421446,11.172499,2.9469993,Spain,"Spanish, English",David Serrano,6.2,5.0,1.211616,Adventure,,,,,,
tt0109093,2.7374403,12.546507,19.284136,-5.018412,12.28813,0.7431732,"USA, UK, France",English,Hal Hartley,6.7,38.0,1.7590119999999998,Comedy,,,,,,
tt0114852,2.5406814,9.276586,19.594727,0.37469164,12.037301,2.0051694,USA,English,John Carpenter,5.65,96.0,6.529879,Horror,tt0093777,tt0228333,tt0085333,,,
tt0093209,1.8301718,11.14299,17.838182,-4.585136,8.750146,2.6460633,"UK, USA",English,John Boorman,6.9,33.0,3.3904910000000004,Comedy,tt0087892,tt0089087,tt0089424,,,
tt0034707,4.2852845,9.313724,21.66023,-4.3424773,11.552581,-0.81706524,USA,English,D. Ross Lederman,3.0,3.0,0.005536,Crime,,,,,,
tt0097230,6.010884,9.690387,18.143848,-2.444515,10.573891,0.78199416,USA,English,Christopher Coppola,3.9,10.0,0.345821,Horror,tt0089565,tt0089892,,,,
tt0092710,3.2628727,10.053828,21.886183,-1.7450107,11.261607,2.0817716,"Canada, USA",English,Hugh Wilson,5.1,11.0,1.417505,Comedy,tt0107478,,,,,
tt0252299,3.7957256,12.789545,17.744848,-0.7451908,9.987921,1.5105906,"UK, Germany","English, Turkish",Gregor Jordan,6.65,101.0,6.134588,Comedy,tt0120399,,,,,
tt0109553,3.3813446,12.841846,19.379084,-0.8742968,8.213863,3.5154927,Japan,"Japanese, English",Nobuyasu Furukawa,6.050000000000001,11.0,0.557918,Animation,,,,,,
tt0484562,4.0980635,12.224701,18.853392,-1.722593,8.780711,2.1039896,USA,English,David L. Cunningham,4.8,106.0,6.627076,Adventure,tt0449010,tt0476995,tt0768212,tt0760329,tt0494238,
tt0159784,3.0890255,12.603134,17.414684,-3.1396313,8.810672,1.7172775,USA,English,Joe Chappelle,6.3,15.0,4.419472,Biography,tt0113243,,,,,
tt0772193,4.844277,12.695259,19.563898,-0.32096985,8.99018,0.8370167,USA,"English, Swahili, Kirundi, French",Michael Katleman,4.75,117.0,2.454709,Action,,,,,,
tt0116282,3.2705832,12.559203,21.880962,-1.4375932,11.087207,1.4403262,"USA, UK",English,"Joel Coen, Ethan Coen",7.9,227.0,12.61469,Crime,tt0266697,tt0066921,,,,
tt0079640,5.250122,13.1566515,17.986023,-2.867558,11.384329,2.5877924,USA,English,Ted Kotcheff,6.6,31.0,5.66966,Comedy,tt0076723,,,,,
tt0378428,3.9695902,13.244596,18.960182,0.24170287,7.9661245,1.2589706,South Korea,Korean,Byung-chun Min,5.45,55.0,3.885246,Action,tt0486480,tt0402158,,,,
tt0048705,4.0753484,11.378587,17.772337,-4.933318,12.835103,3.9562192,USA,English,Charles Walters,6.25,15.0,0.740862,Comedy,tt0050815,,,,,
tt0242587,4.041507,13.181781,19.914562,-4.9867682,12.002365,2.0613968,USA,English,Michael Cuesta,6.9,70.0,8.66635,Crime,tt0250478,,,,,
tt0063236,-0.112098016,10.952527,20.00712,-2.3910048,11.53268,0.42693356,USA,English,"Andy Warhol, Paul Morrissey",6.050000000000001,13.0,0.284143,Comedy,,,,,,
tt0963743,3.3646352,12.808674,20.398117,-4.2556458,12.3057165,2.6540718,"USA, Germany, UK",English,Gurinder Chadha,6.35,47.0,8.896155,Comedy,,,,,,
tt0018455,1.2439249,10.678883,21.071495,-5.309855,12.552687,0.06579722,USA,English,F.W. Murnau,8.0,186.0,4.249695,Drama,tt0017925,,,,,
tt0089424,-0.20451789,10.854111,18.071218,-4.0178785,10.656368,2.89122,"Brazil, USA","English, French, Portuguese, German",Hector Babenco,7.1,60.0,3.570377,Drama,tt0104036,,,,,
tt0088925,3.9277892,13.409778,19.873106,-2.555719,10.454242,0.34909979,USA,English,Aaron Lipstadt,2.6,10.0,0.4411350000000001,Action,tt0095629,tt0091818,,,,
tt0444781,2.9990377,15.299801,20.708042,-5.3027463,11.824008,4.7223797,India,Hindi,Vikram Bhatt,5.3,5.0,2.06066,Action,tt0162480,,,,,
tt0303017,4.263525,13.471437,20.106272,0.37870118,8.403962,0.90048033,USA,English,James Seale,3.6,13.0,1.483815,Action,,,,,,
tt0081187,1.4547856,13.166851,19.15684,-1.1450919,9.746086,2.3849273,USA,English,Richard Lang,6.0,11.0,0.983739,Adventure,tt0077629,tt0053183,,,,
tt0113538,1.8339995,10.577968,19.041883,-1.4241258,10.535196,2.7928696,"USA, Hungary, UK",English,Michael Gottlieb,4.5,11.0,5.874511,Adventure,tt0120645,,,,,
tt0095900,5.853901,11.248295,22.351784,-1.2405976,11.108487,-0.20937774,USA,English,Roberta Findlay,4.25,21.0,0.063059,Horror,tt0081248,tt0082243,,,,
tt0473709,4.078342,12.4419985,17.968285,-3.278958,10.175283,3.6416447,USA,English,Jake Kasdan,6.25,60.0,4.681832,Comedy,,,,,,
tt0027527,2.634165,10.304789,18.96302,-4.62156,12.738995,3.7243464,USA,English,William A. Seiter,6.550000000000001,12.0,1.146347,Family,tt0028988,tt0026835,,,,
tt0076261,2.419394,13.49054,20.859707,-1.6006398,9.786863,4.0518055,"USA, Israel","English, Hebrew",Joseph Manduke,4.45,3.0,0.068859,Western,tt0086856,,,,,
tt0067314,3.6521816,13.110639,18.887846,-4.369909,11.028008,3.7137783,USA,English,Jack Lemmon,6.65,12.0,1.88749,Comedy,tt0071524,,,,,
tt0425236,2.3325677,13.712884,20.655895,-4.4167695,10.368514,4.3028,"Italy, France, USA","English, Hebrew, French",Abel Ferrara,5.449999999999999,44.0,0.953421,Drama,tt0133122,tt0116378,,,,
tt0044040,3.3011487,10.106385,17.839891,-0.79254484,8.874967,1.8053449,USA,"English, Arabic",Curtis Bernhardt,5.1,18.0,2.739096,Action,tt0043503,tt0044533,tt0047985,tt0037611,,
tt0070085,2.9667985,12.719895,18.243282,-1.4938195,9.408664,2.3060334,Japan,"Japanese, English",Norifumi Suzuki,6.25,43.0,2.647596,Action,tt0142998,,,,,
tt0085356,2.9476848,12.644208,19.501377,-1.6489494,9.026692,1.8800931,"Italy, Spain, Mexico","Italian, Spanish",Lucio Fulci,5.2,76.0,8.261175999999999,Action,tt0088379,tt0092860,tt0094997,,,
tt0173390,2.5586412,11.954276,18.127722,-4.0634637,11.481735,4.280199,"UK, USA",English,"Allison Anders, Kurt Voss",5.8,29.0,0.20833,Comedy,tt0104321,,,,,
tt0212380,3.0657222,11.372795,19.825998,-4.499231,12.12678,3.9388356,"USA, UK, Germany",English,Paddy Breathnach,6.0,60.0,3.5538870000000005,Comedy,tt0914797,,,,,
tt0119665,2.7745047,11.633985,20.47961,-5.15683,12.156899,3.1273367,"Spain, France, UK",English,Philip Saville,6.25,32.0,0.5035029999999999,Comedy,tt0298408,tt0433387,,,,
tt0284214,3.7450237,12.300556,20.37326,-5.1147485,13.269304,0.6553301,Canada,French,André Turpin,7.1,11.0,0.115602,Drama,,,,,,
tt0433963,5.854728,10.260557,20.887207,-2.0827208,11.018183,0.47474685,USA,English,Craig Singer,4.449999999999999,52.0,1.198151,Horror,tt0922642,,,,,
tt0364955,2.898491,13.514946,21.551706,-3.6284091,12.17275,2.112724,USA,English,Terry Zwigoff,6.199999999999999,102.0,11.611468,Comedy,tt0162346,tt0305206,tt0376543,,,
tt0219333,2.1181746,12.110814,20.219433,-4.599564,13.035691,1.3150848,Canada,English,Lynne Stopkewich,5.85,19.0,0.7486430000000001,Drama,tt0168794,tt0187995,,,,
tt0076582,3.1185966,11.259722,17.391678,-3.7080476,9.742758,4.008204,USA,English,Ira Miller,3.95,7.0,0.113603,Comedy,tt0087980,,,,,
tt0144715,1.8725301,10.885708,19.081755,-4.8962193,11.875374,4.8755603,"USA, Australia","English, Hindi",Jane Campion,5.6,96.0,3.176804,Comedy,tt0157583,,,,,
tt0075860,3.1599681,11.453449,19.042498,0.71052015,8.029135,0.5867693,USA,"English, French, Spanish, Hindi",Steven Spielberg,7.4,230.0,10.610446,Drama,tt0181689,,,,,
tt0091767,1.0025562,11.792983,18.410799,-4.2673683,12.284673,1.5979145,USA,English,"Bob Weinstein, Harvey Weinstein",4.65,8.0,0.0765909999999999,Comedy,,,,,,
tt0085385,5.968812,10.502791,21.208086,-2.1486957,10.956628,-0.40220514,Canada,English,Richard Ciupka,5.35,112.0,1.436731,Horror,tt0092744,,,,,
tt0469184,1.5681565,14.081444,19.491716,-3.7919962,8.913523,3.7677536,"USA, China, Hong Kong","English, Mandarin","Kern Konwiser, David Ren",6.25,14.0,6.397926999999998,Comedy,,,,,,
tt0368619,1.0953828,12.354951,19.597824,-4.817648,11.854844,4.501884,"Greece, USA, France","English, Greek, Russian, Turkish, Italian",Pantelis Voulgaris,7.15,7.0,1.194912,Drama,,,,,,
tt0065511,4.9587817,12.884582,19.491144,-3.0497591,11.593266,1.6898416,USA,English,Seymour Robbie,5.45,16.0,0.350216,Action,tt0063808,,,,,
tt0200642,3.210078,11.678945,19.038654,-0.26584044,8.386874,1.4401203,Philippines,Tagalog,Eddie Nicart,5.8,44.0,0.015022,Action,tt0066578,tt0082611,,,,
tt0092717,3.6851845,9.29255,18.887308,-5.080027,11.326612,2.5311606,USA,English,Ron Casden,5.0,7.0,0.0008439999999999,Comedy,,,,,,
tt0093113,4.4146147,12.740949,21.030478,-3.6969712,9.674998,2.6247532,Italy,"Italian, English, Spanish",Nello Rossati,5.05,19.0,0.540326,Western,tt0074740,tt0064240,tt0066612,,,
tt0040971,3.3103883,9.10433,18.923199,-5.1265535,13.458428,2.6173794,USA,English,Bretaigne Windust,3.3,6.0,0.006296,Drama,tt0040499,tt0043910,,,,
tt0139239,3.3649185,13.99114,21.80056,-1.1525313,12.98299,0.8803451,USA,English,Doug Liman,7.1,113.0,8.344282000000002,Comedy,tt0127723,tt0134619,,,,
tt0116165,4.8379908,12.6672735,19.127676,-2.492788,10.945626,2.2070835,USA,English,Bill Couturié,3.1500000000000004,17.0,5.174212000000002,Comedy,,,,,,
tt0390043,1.3702598,14.4122305,18.711744,-4.13671,10.002169,4.6273656,South Korea,Korean,Han-jun Park,6.45,10.0,0.873116,Action,,,,,,
tt0068638,4.145466,10.602173,21.533058,-4.637242,13.582649,1.1117595,USA,"English, Spanish",Sam Peckinpah,7.2,83.0,10.037593,Action,tt0062765,tt0070518,,,,
tt0338188,5.738176,12.858493,20.585136,-3.5859182,12.310276,3.6889231,USA,"English, Apache languages, Spanish",Ron Howard,6.3,131.0,8.975439,Adventure,tt0800308,tt0160797,tt0245046,tt0111756,tt0419294,tt0317648
tt0141824,3.4535286,13.854901,17.963251,-2.43998,10.374199,0.38744277,"Austria, Germany",German,Stefan Ruzowitzky,6.9,30.0,0.639285,Drama,tt0252223,,,,,
tt0072317,4.291392,13.844569,21.250471,-1.8348297,10.60812,2.0725765,USA,English,Tom Laughlin,5.75,28.0,0.0339,Action,tt0082136,,,,,
tt0102032,4.0112514,13.16137,21.512457,-3.589188,11.848221,4.4142523,USA,English,Roger Nygard,6.1,3.0,3.019717,Comedy,tt0097257,,,,,
tt0133122,4.0792494,11.304466,21.205309,-5.149378,11.457165,2.2798474,USA,"English, German, Japanese",Abel Ferrara,5.05,39.0,10.255215,Drama,tt0116378,tt0425236,,,,
tt0046921,3.0782077,11.752926,19.987093,-3.2062545,10.466303,2.6325924,UK,English,Ralph Thomas,6.4,9.0,0.685924,Comedy,tt0045808,,,,,
tt0475627,2.906438,15.332804,19.70033,-2.399378,11.034535,4.887214,India,Hindi,John Mathew Matthan,3.95,1.0,0.039977,Drama,tt0382383,,,,,
tt0109836,4.0534115,11.9144745,19.30323,-0.38050872,10.156742,2.9145203,"USA, Japan, UK",English,Kenneth Branagh,6.25,98.0,14.287753,Drama,,,,,,
tt0370919,3.468309,13.875828,17.71633,-2.6005125,10.364722,5.0062714,Hungary,Hungarian,Gábor Herendi,5.6,,0.353403,Adventure,,,,,,
tt0109370,4.3084574,14.055412,21.46419,-1.2441633,9.87856,4.203861,"USA, Canada",English,Michael Moore,5.95,28.0,5.391556,Comedy,tt0098645,tt0095253,,,,
tt0113074,1.6809535,13.808059,18.915203,0.24732481,8.334256,2.2305763,USA,English,Tony Randel,4.15,32.0,1.171193,Action,tt0097138,,,,,
tt0485774,4.8463864,11.489535,20.54952,-3.1140325,12.273876,0.3029778,Canada,English,Bob Keen,4.199999999999999,9.0,1.292089,Horror,tt0450278,tt0087298,,,,
tt0069464,0.8688935,11.423884,18.58873,-5.0090055,12.333507,2.9332032,UK,English,Ray Austin,5.300000000000001,47.0,0.91024,Horror,tt0068367,,,,,
tt0120683,2.6041725,10.148824,18.235876,-5.1948013,12.6174135,3.701259,USA,English,Sidney Lumet,5.35,49.0,1.807605,Crime,tt0118901,tt0105483,tt0164108,,,
tt0065744,0.48637217,11.2513275,18.19686,-2.309162,12.572756,0.91662526,France,French,Jean Rollin,4.85,43.0,0.97627,Horror,tt0084357,,,,,
tt0086904,2.1755936,12.6133175,16.68491,-3.1168327,10.404546,4.6136436,UK,English,Marek Kanievska,6.5,18.0,2.648073,Biography,tt0162973,,,,,
tt0113986,1.6728817,12.197277,20.813812,-4.8752646,13.39505,0.96985793,USA,"English, Russian",Chris Columbus,5.5,39.0,8.482834,Comedy,tt0130121,tt0182789,tt0762114,,,
tt0185183,2.466862,13.720585,18.987747,0.3169789,7.8389635,1.0462369,USA,English,Roger Christian,2.75,118.0,5.276926,Action,,,,,,
tt0076127,2.991839,9.413588,21.85998,-2.7421749,12.276723,-0.060313705,USA,English,Herb Freed,5.4,23.0,0.100353,Horror,,,,,,
